s,e,t
"engels,ea","lynch,charlesf.",2011
"engels,ea","madeleine,margaretm.",2011
"engels,ea","pawlish,karen",2011
"engels,ea","rao,chandrika",2011
"engels,ea","williams,melaniea.",2011
"engels,ea","castenson,david",2011
"engels,ea","curry,michael",2011
"engels,ea","parsons,ruth",2011
"engels,ea","fant,gregory",2011
"engels,ea","lin,monica",2011
"mets,om","buckens,constantinusf.m.",2011
"mets,om","zanen,pieter",2011
"mets,om","isgum,ivana",2011
"mets,om","vanginneken,bram",2011
"mets,om","prokop,mathias",2011
"mets,om","gietema,hestera.",2011
"mets,om","lammers,jan-willemj.",2011
"mets,om","vliegenthart,rozemarijn",2011
"mets,om","oudkerk,matthijs",2011
"mets,om","vanklaveren,robj.",2011
"mets,om","dekoning,harryj.",2011
"mets,om","mali,willemp.thm.",2011
"mets,om","dejong,pima.",2011
"covinsky,ke","pierluissi,edgar",2011
"covinsky,ke","johnston,c.bree",2011
"peek,gj","peek,gilesj.",2011
"peek,gj","finney,simonj.",2011
"peek,gj","griffiths,markj.",2011
"peek,gj","harrison,davida.",2011
"peek,gj","grieve,richard",2011
"peek,gj","sadique,m.zia",2011
"peek,gj","sekhon,jasjeets.",2011
"peek,gj","mcauley,danielf.",2011
"peek,gj","firmin,richardk.",2011
"peek,gj","harvey,christopher",2011
"peek,gj","cordingley,jeremyj.",2011
"peek,gj","price,susanna",2011
"peek,gj","vuylsteke,alain",2011
"peek,gj","jenkins,davidp.",2011
"peek,gj","noble,davidw.",2011
"peek,gj","bloomfield,roxanna",2011
"peek,gj","walsh,timothys.",2011
"peek,gj","perkins,gavind.",2011
"peek,gj","menon,david",2011
"peek,gj","taylor,brucel.",2011
"peek,gj","rowan,kathrynm.",2011
"chen,j","normand,sharon-liset.",2011
"chen,j","wang,yun",2011
"chen,j","krumholz,harlanm.",2011
"kiaii,m","djurdjev,ognjenka",2011
"kiaii,m","farah,myriam",2011
"kiaii,m","levin,adeera",2011
"kiaii,m","jung,beverly",2011
"kiaii,m","macrae,jennifer",2011
"kansagara,d","englander,honora",2011
"kansagara,d","salanitro,amanda",2011
"kansagara,d","kagen,david",2011
"kansagara,d","theobald,cecelia",2011
"kansagara,d","freeman,michele",2011
"kansagara,d","kripalani,sunil",2011
"klein,ea","thompson,ianm.,jr.",2011
"klein,ea","tangen,catherinem.",2011
"klein,ea","crowley,johnj.",2011
"klein,ea","lucia,m.scott",2011
"klein,ea","goodman,phyllisj.",2011
"klein,ea","minasian,lorim.",2011
"klein,ea","ford,leslieg.",2011
"klein,ea","parnes,howardl.",2011
"klein,ea","gaziano,j.michael",2011
"klein,ea","karp,danield.",2011
"klein,ea","lieber,michaelm.",2011
"klein,ea","walther,philipj.",2011
"klein,ea","klotz,laurence",2011
"klein,ea","parsons,j.kellogg",2011
"klein,ea","chin,josephl.",2011
"klein,ea","darke,amyk.",2011
"klein,ea","lippman,scottm.",2011
"klein,ea","goodman,garye.",2011
"klein,ea","meyskens,frankl.,jr.",2011
"klein,ea","baker,laurenceh.",2011
"zhang,w","khan,sofia",2011
"zhang,w","sun,yan",2011
"zhang,w","hess,kenneth",2011
"zhang,w","shmulevich,ilya",2011
"zhang,w","sood,anilk.",2011
"zhang,w","zhang,wei",2011
"roth,c","magnus,per",2011
"roth,c","schjolberg,synnve",2011
"roth,c","stoltenberg,camilla",2011
"roth,c","suren,pal",2011
"roth,c","mckeague,ianw.",2011
"roth,c","smith,georgedavey",2011
"roth,c","reichborn-kjennerud,ted",2011
"roth,c","susser,ezra",2011
"rice,tw","wheeler,arthurp.",2011
"rice,tw","thompson,b.taylor",2011
"rice,tw","deboisblanc,bennettp.",2011
"rice,tw","steingrub,jay",2011
"rice,tw","rock,peter",2011
"nicholas,lh","langa,kennethm.",2011
"nicholas,lh","iwashyna,theodorej.",2011
"nicholas,lh","weir,davidr.",2011
"morse,rb","hall,matthew",2011
"morse,rb","fieldston,evans.",2011
"morse,rb","mcgwire,gerd",2011
"morse,rb","anspacher,melanie",2011
"morse,rb","sills,marionr.",2011
"morse,rb","williams,kristi",2011
"morse,rb","oyemwense,naomi",2011
"morse,rb","mann,keithj.",2011
"morse,rb","simon,haroldk.",2011
"morse,rb","shah,samirs.",2011
"rao,sv","kaltenbach,lisaa.",2011
"rao,sv","weintraub,williams.",2011
"rao,sv","roe,matthewt.",2011
"rao,sv","brindis,ralphg.",2011
"rao,sv","rumsfeld,johns.",2011
"rao,sv","peterson,ericd.",2011
"zweig,sc","popejoy,loril.",2011
"zweig,sc","parker-oliver,debra",2011
"zweig,sc","meadows,susane.",2011
"patel,mr","smalling,richardw.",2011
"patel,mr","thiele,holger",2011
"patel,mr","barnhart,huimanx.",2011
"patel,mr","zhou,yi",2011
"patel,mr","chandra,praveen",2011
"patel,mr","chew,derek",2011
"patel,mr","cohen,marc",2011
"patel,mr","french,john",2011
"patel,mr","perera,divaka",2011
"patel,mr","ohman,e.magnus",2011
"nallamothu,bk","gurm,hitinders.",2011
"nallamothu,bk","ting,henryh.",2011
"nallamothu,bk","goodney,philipp.",2011
"nallamothu,bk","rogers,marya.m.",2011
"nallamothu,bk","curtis,jepthap.",2011
"nallamothu,bk","dimick,justinb.",2011
"nallamothu,bk","bates,ericr.",2011
"nallamothu,bk","krumholz,harlanm.",2011
"nallamothu,bk","birkmeyer,johnd.",2011
"barry,mj","meleth,sreelatha",2011
"barry,mj","lee,jeannettey.",2011
"barry,mj","kreder,karlj.",2011
"barry,mj","avins,andrewl.",2011
"barry,mj","nickel,j.curtis",2011
"barry,mj","roehrborn,clausg.",2011
"barry,mj","crawford,e.david",2011
"barry,mj","foster,harrise.,jr.",2011
"barry,mj","kaplan,stevena.",2011
"barry,mj","mccullough,andrew",2011
"barry,mj","andriole,geraldl.",2011
"barry,mj","naslund,michaelj.",2011
"barry,mj","williams,o.dale",2011
"barry,mj","kusek,johnw.",2011
"barry,mj","meyers,catherinem.",2011
"barry,mj","betz,josephm.",2011
"barry,mj","cantor,alan",2011
"barry,mj","mcvary,kevint.",2011
"ferlitsch,m","reinhart,karoline",2011
"ferlitsch,m","pramhas,sibylle",2011
"ferlitsch,m","wiener,caspar",2011
"ferlitsch,m","gal,orsolya",2011
"ferlitsch,m","bannert,christina",2011
"ferlitsch,m","hassler,michaela",2011
"ferlitsch,m","kozbial,karin",2011
"ferlitsch,m","dunkler,daniela",2011
"ferlitsch,m","trauner,michael",2011
"ferlitsch,m","weiss,werner",2011
"maher,ar","maglione,margaret",2011
"maher,ar","bagley,steven",2011
"maher,ar","suttorp,marika",2011
"maher,ar","hu,jian-hui",2011
"maher,ar","ewing,brett",2011
"maher,ar","wang,zhen",2011
"maher,ar","timmer,martha",2011
"maher,ar","sultzer,david",2011
"maher,ar","shekelle,paulg.",2011
"sanda,mg","regan,meredithm.",2011
"sanda,mg","cooperberg,matthewr.",2011
"sanda,mg","wei,johnt.",2011
"sanda,mg","michalski,jeffm.",2011
"sanda,mg","sandler,howardm.",2011
"sanda,mg","hembroff,larry",2011
"sanda,mg","sadetsky,natalia",2011
"sanda,mg","saigal,christophers.",2011
"sanda,mg","litwin,marks.",2011
"sanda,mg","klein,eric",2011
"sanda,mg","kibel,adams.",2011
"sanda,mg","hamstra,daniela.",2011
"sanda,mg","pisters,louisl.",2011
"sanda,mg","kuban,deboraha.",2011
"sanda,mg","kaplan,irvingd.",2011
"sanda,mg","wood,davidp.",2011
"sanda,mg","ciezki,jay",2011
"sanda,mg","dunn,rodneyl.",2011
"sanda,mg","carroll,peterr.",2011
"sanda,mg","sanda,marting.",2011
"antoniucci,d","marcucci,rossella",2011
"antoniucci,d","valenti,renato",2011
"antoniucci,d","gori,annamaria",2011
"antoniucci,d","migliorini,angela",2011
"antoniucci,d","giusti,betti",2011
"antoniucci,d","buonamici,piergiovanni",2011
"antoniucci,d","gensini,gianfranco",2011
"antoniucci,d","abbate,rosanna",2011
"antoniucci,d","abbate,rosanna",2011
"antoniucci,d","antoniucci,david",2011
"franklin,me","sapyta,jeffrey",2011
"franklin,me","freeman,jenniferb.",2011
"franklin,me","khanna,muniya",2011
"franklin,me","compton,scott",2011
"franklin,me","almirall,daniel",2011
"franklin,me","moore,phoebe",2011
"franklin,me","choate-summers,molly",2011
"franklin,me","garcia,abbe",2011
"franklin,me","edson,aubreyl.",2011
"franklin,me","foa,ednab.",2011
"franklin,me","march,johns.",2011
"crump,c","sundquist,kristina",2011
"crump,c","sundquist,jan",2011
"crump,c","winkleby,marilyna.",2011
"hu,fb","sun,qi",2011
"hu,fb","okereke,oliviai.",2011
"hu,fb","rexrode,kathrynm.",2011
"hu,fb","hu,frankb.",2011
"parsons,hm","tuttle,toddm.",2011
"parsons,hm","kuntz,karenm.",2011
"parsons,hm","begun,jamesw.",2011
"parsons,hm","mcgovern,patriciam.",2011
"parsons,hm","virnig,betha.",2011
"masten,sv","foss,robertd.",2011
"masten,sv","marshall,stephenw.",2011
"michelena,hi","khanna,amberd.",2011
"michelena,hi","mahoney,douglas",2011
"michelena,hi","margaryan,edit",2011
"michelena,hi","topilsky,yan",2011
"michelena,hi","suri,rakeshm.",2011
"michelena,hi","eidem,ben",2011
"michelena,hi","edwards,williamd.",2011
"michelena,hi","sundt,thoralfm.,iii",2011
"michelena,hi","enriquez-sarano,maurice",2011
"arnlov,j","ingelsson,erik",2011
"arnlov,j","riserus,ulf",2011
"arnlov,j","nerpin,elisabet",2011
"arnlov,j","jobs,magnus",2011
"arnlov,j","sundstrom,johan",2011
"arnlov,j","basu,samar",2011
"arnlov,j","larsson,anders",2011
"arnlov,j","lind,lars",2011
"arnlov,j","arnlov,johan",2011
"prasad,m","holmboe,erics.",2011
"prasad,m","lipner,rebeccas.",2011
"prasad,m","hess,brianj.",2011
"prasad,m","christie,jasond.",2011
"prasad,m","bellamy,scarlettl.",2011
"prasad,m","rubenfeld,gordond.",2011
"prasad,m","kahn,jeremym.",2011
"haider,ah","sexton,janel",2011
"haider,ah","sriram,n.",2011
"haider,ah","cooper,lisaa.",2011
"haider,ah","efron,davidt.",2011
"haider,ah","swoboda,sandra",2011
"haider,ah","villegas,cassandrav.",2011
"haider,ah","haut,elliottr.",2011
"haider,ah","bonds,morgan",2011
"haider,ah","pronovost,peterj.",2011
"haider,ah","lipsett,pamelaa.",2011
"haider,ah","freischlag,juliea.",2011
"haider,ah","cornwell,edwarde.,iii",2011
"west,cp","shanafelt,taitd.",2011
"west,cp","kolars,josephc.",2011
"jeffe,db","andriole,dorothya.",2011
"lunn,mr","goldsmith,elizabeths.",2011
"lunn,mr","stewart,leslie",2011
"lunn,mr","white,william",2011
"lunn,mr","tran,eric",2011
"lunn,mr","brenman,stephanie",2011
"lunn,mr","wells,maggie",2011
"lunn,mr","fetterman,davidm.",2011
"lunn,mr","garcia,gabriel",2011
"lunn,mr","lunn,mitchellr.",2011
"cook,da","hatala,rose",2011
"cook,da","brydges,ryan",2011
"cook,da","zendejas,benjamin",2011
"cook,da","szostek,jasonh.",2011
"cook,da","wang,amyt.",2011
"cook,da","erwin,patriciaj.",2011
"cook,da","hamstra,stanleyj.",2011
"jenkins,dja","jones,peterj.h.",2011
"jenkins,dja","lamarche,benoit",2011
"jenkins,dja","kendall,cyrilw.c.",2011
"jenkins,dja","faulkner,dorothea",2011
"jenkins,dja","cermakova,luba",2011
"jenkins,dja","gigleux,iris",2011
"jenkins,dja","ramprasath,vanu",2011
"jenkins,dja","desouza,russell",2011
"jenkins,dja","ireland,chris",2011
"jenkins,dja","patel,darshna",2011
"jenkins,dja","srichaikul,korbua",2011
"jenkins,dja","abdulnour,shahad",2011
"jenkins,dja","bashyam,balachandran",2011
"jenkins,dja","collier,cheryl",2011
"jenkins,dja","hoshizaki,sandy",2011
"jenkins,dja","josse,robertg.",2011
"jenkins,dja","leiter,lawrencea.",2011
"jenkins,dja","connelly,philipw.",2011
"jenkins,dja","frohlich,jiri",2011
"bell,cm","brener,staceys.",2011
"bell,cm","gunraj,nadia",2011
"bell,cm","huo,cindy",2011
"bell,cm","bierman,arlenes.",2011
"bell,cm","scales,damonc.",2011
"bell,cm","bajcar,jana",2011
"bell,cm","zwarenstein,merrick",2011
"bell,cm","urbach,davidr.",2011
"murff,hj","fitzhenry,fern",2011
"murff,hj","matheny,michaele.",2011
"murff,hj","gentry,nancy",2011
"murff,hj","kotter,kristenl.",2011
"murff,hj","crimin,kimberly",2011
"murff,hj","dittus,roberts.",2011
"murff,hj","rosen,amyk.",2011
"murff,hj","elkin,peterl.",2011
"murff,hj","brown,stevenh.",2011
"murff,hj","speroff,theodore",2011
"rodeheffer,rj","karon,barryl.",2011
"rodeheffer,rj","mahoney,douglasw.",2011
"rodeheffer,rj","redfield,margaretm.",2011
"rodeheffer,rj","roger,veroniquel.",2011
"rodeheffer,rj","burnett,johnc.,jr.",2011
"rodeheffer,rj","jacobsen,stevenj.",2011
"rodeheffer,rj","rodeheffer,richardj.",2011
"ryan,c","leonardi,craigl.",2011
"ryan,c","krueger,jamesg.",2011
"ryan,c","kimball,alexab.",2011
"ryan,c","strober,brucee.",2011
"ryan,c","gordon,kennethb.",2011
"ryan,c","langley,richardg.",2011
"ryan,c","delemos,jamesa.",2011
"ryan,c","daoud,yahya",2011
"ryan,c","blankenship,derek",2011
"ryan,c","kazi,salahuddin",2011
"ryan,c","kaplan,danh.",2011
"ryan,c","friedewald,vincente.",2011
"ryan,c","menter,alan",2011
"becker,ma","baraf,herberts.b.",2011
"becker,ma","yood,roberta.",2011
"becker,ma","edwards,n.lawrence",2011
"becker,ma","gutierrez-urena,sergior.",2011
"becker,ma","treadwell,edwardl.",2011
"becker,ma","vazquez-mellado,janitzia",2011
"becker,ma","white,williamb.",2011
"becker,ma","lipsky,petere.",2011
"becker,ma","horowitz,zeb",2011
"becker,ma","huang,william",2011
"becker,ma","maroli,allann.",2011
"becker,ma","waltrip,roycew.,ii",2011
"becker,ma","hamburger,stevena.",2011
"becker,ma","becker,michaela.",2011
"haymart,mr","banerjee,mousumi",2011
"haymart,mr","stewart,andrewk.",2011
"haymart,mr","koenig,ronaldj.",2011
"haymart,mr","birkmeyer,johnd.",2011
"haymart,mr","griggs,jenniferj.",2011
"vivante,a","afek,arnon",2011
"vivante,a","frenkel-nir,yael",2011
"vivante,a","tzur,dorit",2011
"vivante,a","farfel,alon",2011
"vivante,a","golan,eliezer",2011
"vivante,a","chaiter,yoram",2011
"vivante,a","shohat,tamy",2011
"vivante,a","skorecki,karl",2011
"vivante,a","calderon-margalit,ronit",2011
"freedman,nd","silverman,debrat.",2011
"freedman,nd","hollenbeck,albertr.",2011
"freedman,nd","schatzkin,arthur",2011
"freedman,nd","abnet,christianc.",2011
"ritchie,cs","roth,davidl.",2011
"ritchie,cs","allman,richardm.",2011
"yaffe,k","laffan,alisonm.",2011
"yaffe,k","harrison,stephanielitwack",2011
"yaffe,k","redline,susan",2011
"yaffe,k","spira,adamp.",2011
"yaffe,k","ensrud,kristinee.",2011
"yaffe,k","ancoli-israel,sonia",2011
"yaffe,k","stone,katiel.",2011
"segev,dl","grams,morgane.",2011
"segev,dl","lessler,justin",2011
"segev,dl","hall,erincarlyle",2011
"segev,dl","james,nathan",2011
"segev,dl","massie,allanb.",2011
"segev,dl","montgomery,roberta.",2011
"segev,dl","segev,dorryl.",2011
"devaney,sa","palomaki,glenne.",2011
"devaney,sa","scott,joana.",2011
"devaney,sa","bianchi,dianaw.",2011
"krystal,jh","rosenheck,roberta.",2011
"krystal,jh","cramer,joycea.",2011
"krystal,jh","vessicchio,jenniferc.",2011
"krystal,jh","jones,karenm.",2011
"krystal,jh","vertrees,juliae.",2011
"krystal,jh","horney,rebeccaa.",2011
"krystal,jh","huang,grantd.",2011
"krystal,jh","stock,christopher",2011
"ertl,v","pfeiffer,anett",2011
"ertl,v","schauer,elisabeth",2011
"ertl,v","elbert,thomas",2011
"ertl,v","neuner,frank",2011
"husain,f","anderson,mark",2011
"husain,f","cardozo,barbaralopes",2011
"husain,f","becknell,kristin",2011
"husain,f","blanton,curtis",2011
"husain,f","araki,diane",2011
"husain,f","vithana,eesharakottegoda",2011
"mosqueda,l","dong,xinqi",2011
"giuliano,ae","hawes,debra",2011
"giuliano,ae","ballman,karlav.",2011
"giuliano,ae","whitworth,patw.",2011
"giuliano,ae","blumencranz,peterw.",2011
"giuliano,ae","reintgen,douglass.",2011
"giuliano,ae","morrow,monica",2011
"giuliano,ae","leitch,a.marilyn",2011
"giuliano,ae","hunt,kellyk.",2011
"giuliano,ae","mccall,lindam.",2011
"giuliano,ae","abati,andrea",2011
"giuliano,ae","cote,richard",2011
"hack,m","schluchter,mark",2011
"hack,m","andreias,laura",2011
"hack,m","margevicius,seunghee",2011
"hack,m","taylor,h.gerry",2011
"hack,m","drotar,dennis",2011
"hack,m","cuttler,leona",2011
"mcwilliams,jm","zaslavsky,alanm.",2011
"mcwilliams,jm","huskamp,haidena.",2011
"eng,c","peterson,charissa",2011
"eng,c","he,xin",2011
"eng,c","ganapathi,shireen",2011
"eng,c","heald,brandie",2011
"eng,c","yang,yi-ran",2011
"eng,c","bebek,gurkan",2011
"eng,c","romigh,todd",2011
"eng,c","song,jeehoon",2011
"eng,c","wu,wenjing",2011
"eng,c","david,stefan",2011
"eng,c","cheng,yulan",2011
"eng,c","meltzer,stephenj.",2011
"eng,c","eng,charis",2011
"sessums,ll","zembrzuska,hanna",2011
"sessums,ll","jackson,jeffreyl.",2011
"delmastro,l","boni,luca",2011
"delmastro,l","michelotti,andrea",2011
"delmastro,l","gamucci,teresa",2011
"delmastro,l","olmeo,nina",2011
"delmastro,l","gori,stefania",2011
"delmastro,l","giordano,monica",2011
"delmastro,l","garrone,ornella",2011
"delmastro,l","pronzato,paolo",2011
"delmastro,l","bighin,claudia",2011
"delmastro,l","levaggi,alessia",2011
"delmastro,l","giraudi,sara",2011
"delmastro,l","cresti,nicola",2011
"delmastro,l","magnolfi,emanuela",2011
"delmastro,l","scotto,tiziana",2011
"delmastro,l","vecchio,carlo",2011
"delmastro,l","venturini,marco",2011
"eitel,i","vonknobelsdorff-brenkenhoff,florian",2011
"eitel,i","bernhardt,peter",2011
"eitel,i","carbone,iacopo",2011
"eitel,i","muellerleile,kai",2011
"eitel,i","aldrovandi,annachiara",2011
"eitel,i","francone,marco",2011
"eitel,i","desch,steffen",2011
"eitel,i","gutberlet,matthias",2011
"eitel,i","strohm,oliver",2011
"eitel,i","schuler,gerhard",2011
"eitel,i","schulz-menger,jeanette",2011
"eitel,i","thiele,holger",2011
"eitel,i","friedrich,matthiasg.",2011
"roberts,sb","mccrory,megana.",2011
"roberts,sb","dallal,gerarde.",2011
"roberts,sb","das,saikrupa",2011
"roberts,sb","saltzman,edward",2011
"roberts,sb","weber,judithl.",2011
"roberts,sb","roberts,susanb.",2011
"hadigan,c","kottilil,shyamasundaran",2011
"wainwright,ce","vidmar,suzanna",2011
"wainwright,ce","armstrong,davids.",2011
"wainwright,ce","byrnes,catherinea.",2011
"wainwright,ce","carlin,johnb.",2011
"wainwright,ce","cheney,joyce",2011
"wainwright,ce","cooper,peterj.",2011
"wainwright,ce","grimwood,keith",2011
"wainwright,ce","moodie,marj",2011
"wainwright,ce","robertson,colinf.",2011
"wainwright,ce","tiddens,harma.",2011
"finkelstein,dm","horick,norak.",2011
"finkelstein,dm","kinney,anitay.",2011
"finkelstein,dm","lowery,jant.",2011
"finkelstein,dm","domchek,susanm.",2011
"finkelstein,dm","isaacs,claudine",2011
"finkelstein,dm","griffin,constancea.",2011
"finkelstein,dm","moorman,patriciag.",2011
"finkelstein,dm","edwards,karenl.",2011
"finkelstein,dm","hill,deirdrea.",2011
"finkelstein,dm","berg,jonathans.",2011
"finkelstein,dm","tomlinson,gaile.",2011
"finkelstein,dm","anton-culver,hoda",2011
"finkelstein,dm","strong,louisec.",2011
"finkelstein,dm","kasten,carolh.",2011
"finkelstein,dm","finkelstein,diannem.",2011
"finkelstein,dm","plon,sharone.",2011
"li,y","yin,jun",2011
"li,y","cai,xueya",2011
"li,y","temkin-greener,helena",2011
"li,y","mukamel,danab.",2011
"suffredini,af","munford,roberts.",2011
"joynt,ke","harris,yael",2011
"joynt,ke","orav,e.john",2011
"joynt,ke","jha,ashishk.",2011
"chan,ps","patel,maneshr.",2011
"chan,ps","klein,lloydw.",2011
"chan,ps","krone,ronaldj.",2011
"chan,ps","dehmer,gregoryj.",2011
"chan,ps","kennedy,kevin",2011
"chan,ps","nallamothu,brahmajeek.",2011
"chan,ps","weaver,w.douglas",2011
"chan,ps","masoudi,fredericka.",2011
"chan,ps","rumsfeld,johns.",2011
"chan,ps","brindis,ralphg.",2011
"chan,ps","spertus,johna.",2011
"chiuve,se","fung,teresat.",2011
"chiuve,se","rexrode,kathrynm.",2011
"chiuve,se","spiegelman,donna",2011
"chiuve,se","manson,joanne.",2011
"chiuve,se","stampfer,meirj.",2011
"chiuve,se","albert,christinem.",2011
"blanche,s","warszawski,josiane",2011
"blanche,s","kariyawasam,dulanjalee",2011
"blanche,s","lechenadec,jerome",2011
"blanche,s","benhammou,valerie",2011
"blanche,s","czernichow,paul",2011
"blanche,s","foissac,frantz",2011
"blanche,s","laborde,kathleen",2011
"blanche,s","treluyer,jean-marc",2011
"blanche,s","firtion,ghislaine",2011
"blanche,s","layouni,incs",2011
"blanche,s","munzer,martine",2011
"blanche,s","bavoux,francoise",2011
"blanche,s","polak,michel",2011
"blanche,s","blanche,stephane",2011
"solomon,dh","massarotti,elena",2011
