,s,e,t
710,"levine,as","labuza,tp",1985
711,"levine,as","morley,je",1985
712,"bailar,jc","patterson,k",1985
713,"fisher,b","bauer,m",1985
714,"fisher,b","margolese,r",1985
715,"fisher,b","poisson,r",1985
716,"fisher,b","pilch,y",1985
717,"fisher,b","redmond,c",1985
718,"fisher,b","fisher,e",1985
719,"fisher,b","wolmark,n",1985
720,"fisher,b","deutsch,m",1985
721,"fisher,b","montague,e",1985
722,"fisher,b","saffer,e",1985
723,"fisher,b","wickerham,l",1985
724,"fisher,b","lerner,h",1985
725,"fisher,b","glass,a",1985
726,"fisher,b","shibata,h",1985
727,"fisher,b","deckers,p",1985
728,"fisher,b","ketcham,a",1985
729,"fisher,b","oishi,r",1985
730,"fisher,b","russell,i",1985
731,"fisher,b","redmond,c",1985
732,"fisher,b","fisher,er",1985
733,"fisher,b","bauer,m",1985
734,"fisher,b","wolmark,n",1985
735,"fisher,b","wickerham,dl",1985
736,"fisher,b","deutsch,m",1985
737,"fisher,b","montague,e",1985
738,"fisher,b","margolese,r",1985
739,"fisher,b","foster,r",1985
740,"himmelstein,js","frumkin,h",1985
741,"braasch,jw","duggan,ma",1985
742,"braasch,jw","wittenberg,j",1985
743,"braasch,jw","scully,re",1985
744,"braasch,jw","ogara,pt",1985
745,"braasch,jw","wood,wc",1985
746,"braasch,jw","fienberg,r",1985
747,"braasch,jw","kaufman,sd",1985
748,"shapiro,mf","charrow,rp",1985
749,"case,rb","heller,ss",1985
750,"case,rb","case,nb",1985
751,"case,rb","moss,aj",1985
752,"kaplan,nm","carnegie,a",1985
753,"kaplan,nm","raskin,p",1985
754,"kaplan,nm","heller,ja",1985
755,"kaplan,nm","simmons,m",1985
756,"miller,g","grogan,e",1985
757,"miller,g","fischer,dk",1985
758,"miller,g","niederman,jc",1985
759,"miller,g","schooley,rt",1985
760,"miller,g","henle,w",1985
761,"miller,g","lenoir,g",1985
762,"miller,g","liu,cr",1985
763,"weinblatt,me","coblyn,js",1985
764,"weinblatt,me","fox,da",1985
765,"weinblatt,me","fraser,pa",1985
766,"weinblatt,me","holdsworth,de",1985
767,"weinblatt,me","glass,dn",1985
768,"weinblatt,me","trentham,de",1985
769,"williams,me","gervino,ev",1985
770,"williams,me","rosa,rm",1985
771,"williams,me","landsberg,l",1985
772,"williams,me","young,jb",1985
773,"williams,me","silva,p",1985
774,"williams,me","epstein,fh",1985
775,"steere,ac","green,j",1985
776,"steere,ac","schoen,rt",1985
777,"steere,ac","taylor,e",1985
778,"steere,ac","hutchinson,gj",1985
779,"steere,ac","rahn,dw",1985
780,"steere,ac","malawista,se",1985
781,"petito,ck","navia,ba",1985
782,"petito,ck","cho,es",1985
783,"petito,ck","jordan,bd",1985
784,"petito,ck","george,dc",1985
785,"petito,ck","price,rw",1985
786,"dec,gw","palacios,if",1985
787,"dec,gw","fallon,jt",1985
788,"dec,gw","aretz,ht",1985
789,"dec,gw","mills,j",1985
790,"dec,gw","lee,dcs",1985
791,"dec,gw","johnson,ra",1985
792,"daling,jr","weiss,ns",1985
793,"daling,jr","metch,bj",1985
794,"daling,jr","chow,wh",1985
795,"daling,jr","soderstrom,rm",1985
796,"daling,jr","moore,de",1985
797,"daling,jr","spadoni,lr",1985
798,"daling,jr","stadel,bv",1985
799,"cramer,dw","schiff,i",1985
800,"cramer,dw","schoenbaum,sc",1985
801,"cramer,dw","gibson,m",1985
802,"cramer,dw","belisle,s",1985
803,"cramer,dw","albrecht,b",1985
804,"cramer,dw","stillman,rj",1985
805,"cramer,dw","berger,mj",1985
806,"cramer,dw","wilson,e",1985
807,"cramer,dw","stadel,bv",1985
808,"cramer,dw","seibel,m",1985
809,"garabedian,m","jacqz,e",1985
810,"garabedian,m","guillozo,h",1985
811,"garabedian,m","grimberg,r",1985
812,"garabedian,m","guillot,m",1985
813,"garabedian,m","gagnadoux,mf",1985
814,"garabedian,m","broyer,m",1985
815,"garabedian,m","lenoir,g",1985
816,"garabedian,m","balsan,s",1985
817,"yendt,er","cohanim,m",1985
818,"yelin,eh","henke,cj",1985
819,"yelin,eh","kramer,js",1985
820,"yelin,eh","nevitt,mc",1985
821,"yelin,eh","shearn,m",1985
822,"yelin,eh","epstein,wv",1985
823,"pell,s","fayerweather,we",1985
824,"dickson,er","fleming,tr",1985
825,"dickson,er","wiesner,rh",1985
826,"dickson,er","baldus,wp",1985
827,"dickson,er","fleming,cr",1985
828,"dickson,er","ludwig,j",1985
829,"dickson,er","mccall,jt",1985
830,"torokstorb,b","doney,k",1985
831,"torokstorb,b","sale,g",1985
832,"torokstorb,b","thomas,ed",1985
833,"torokstorb,b","storb,r",1985
834,"holland,fj","fishman,l",1985
835,"holland,fj","bailey,jd",1985
836,"holland,fj","fazekas,ata",1985
837,"reuler,jb","girard,de",1985
838,"reuler,jb","cooney,tg",1985
839,"matter,l","wilhelm,ja",1985
840,"matter,l","angehrn,w",1985
841,"matter,l","skvaril,f",1985
842,"matter,l","schopfer,k",1985
843,"nicholsonweller,a","spicer,db",1985
844,"nicholsonweller,a","austen,kf",1985
845,"rutsaert,rj","dielen,d",1985
846,"rutsaert,rj","lins,rl",1985
847,"rutsaert,rj","debroe,me",1985
848,"brush,je","brand,da",1985
849,"brush,je","acampora,d",1985
850,"brush,je","chalmer,b",1985
851,"brush,je","wackers,fj",1985
852,"cooper,gl","hopkins,cc",1985
853,"shearer,wt","ritz,j",1985
854,"shearer,wt","finegold,mj",1985
855,"shearer,wt","guerra,ic",1985
856,"shearer,wt","rosenblatt,hm",1985
857,"shearer,wt","lewis,de",1985
858,"shearer,wt","pollack,ms",1985
859,"shearer,wt","taber,lh",1985
860,"shearer,wt","sumaya,cv",1985
861,"shearer,wt","grumet,fc",1985
862,"shearer,wt","cleary,ml",1985
863,"shearer,wt","warnke,r",1985
864,"shearer,wt","sklar,j",1985
865,"hoffman,r","zaknoen,s",1985
866,"hoffman,r","yang,hh",1985
867,"hoffman,r","bruno,e",1985
868,"hoffman,r","lobuglio,af",1985
869,"hoffman,r","arrowsmith,jb",1985
870,"hoffman,r","prchal,jt",1985
871,"kromhout,d","bosschieter,eb",1985
872,"kromhout,d","coulander,cd",1985
873,"wendel,gd","stark,bj",1985
874,"wendel,gd","jamison,rb",1985
875,"wendel,gd","molina,rd",1985
876,"wendel,gd","sullivan,tj",1985
877,"rasker,jj","jansen,enh",1985
878,"rasker,jj","haan,j",1985
879,"rasker,jj","oostrom,j",1985
880,"wolfson,js","richter,jm",1985
881,"wolfson,js","waldron,ma",1985
882,"wolfson,js","weber,dj",1985
883,"wolfson,js","mccarthy,dm",1985
884,"wolfson,js","hopkins,cc",1985
885,"steffes,mw","sutherland,der",1985
886,"steffes,mw","goetz,fc",1985
887,"steffes,mw","rich,ss",1985
888,"steffes,mw","mauer,sm",1985
889,"marcadet,a","cohen,d",1985
890,"marcadet,a","dausset,j",1985
891,"marcadet,a","fischer,a",1985
892,"marcadet,a","durandy,a",1985
893,"marcadet,a","griscelli,c",1985
894,"sedman,ab","klein,gl",1985
895,"sedman,ab","merritt,rj",1985
896,"sedman,ab","miller,nl",1985
897,"sedman,ab","weber,ko",1985
898,"sedman,ab","gill,wl",1985
899,"sedman,ab","anand,h",1985
900,"sedman,ab","alfrey,ac",1985
901,"vancauter,e","refetoff,s",1985
902,"bullen,ba","skrinar,gs",1985
903,"bullen,ba","beitins,iz",1985
904,"bullen,ba","vonmering,g",1985
905,"bullen,ba","turnbull,ba",1985
906,"bullen,ba","mcarthur,jw",1985
907,"kane,ra","kane,rl",1985
908,"veldhuis,jd","sowers,jr",1985
909,"veldhuis,jd","rogol,ad",1985
910,"veldhuis,jd","klein,fa",1985
911,"veldhuis,jd","miller,n",1985
912,"veldhuis,jd","dufau,ml",1985
913,"hafler,da","fox,da",1985
914,"hafler,da","manning,me",1985
915,"hafler,da","schlossman,sf",1985
916,"hafler,da","reinherz,el",1985
917,"hafler,da","weiner,hl",1985
918,"luetscher,ja","kraemer,fb",1985
919,"luetscher,ja","wilson,dm",1985
920,"luetscher,ja","schwartz,hc",1985
921,"luetscher,ja","bryerash,m",1985
922,"ahlquist,da","mcgill,db",1985
923,"ahlquist,da","schwartz,s",1985
924,"ahlquist,da","taylor,wf",1985
925,"ahlquist,da","owen,ra",1985
926,"phibbs,b","marriott,hjl",1985
927,"stead,ww","lofgren,jp",1985
928,"stead,ww","warren,e",1985
929,"stead,ww","thomas,c",1985
930,"jencks,sf","dobson,a",1985
931,"maris,jm","evans,ae",1985
932,"maris,jm","mclaughlin,ac",1985
933,"maris,jm","dangio,gj",1985
934,"maris,jm","bolinger,l",1985
935,"maris,jm","manos,h",1985
936,"maris,jm","chance,b",1985
937,"messerli,fh","ventura,ho",1985
938,"messerli,fh","amodeo,c",1985
939,"cassileth,br","lusk,ej",1985
940,"cassileth,br","miller,ds",1985
941,"cassileth,br","brown,ll",1985
942,"cassileth,br","miller,c",1985
943,"grobstein,c","flower,m",1985
944,"grobstein,c","mendeloff,j",1985
945,"mclaughlin,jf","shurtleff,db",1985
946,"mclaughlin,jf","lamers,jy",1985
947,"mclaughlin,jf","stuntz,jt",1985
948,"mclaughlin,jf","hayden,pw",1985
949,"mclaughlin,jf","kropp,rj",1985
950,"wolfe,l","olivieri,n",1985
951,"wolfe,l","sallan,d",1985
952,"wolfe,l","colan,s",1985
953,"wolfe,l","rose,v",1985
954,"wolfe,l","propper,r",1985
955,"wolfe,l","freedman,mh",1985
956,"wolfe,l","nathan,dg",1985
957,"feinstein,ar","sosin,dm",1985
958,"feinstein,ar","wells,ck",1985
959,"passamani,e","davis,kb",1985
960,"passamani,e","gillespie,mj",1985
961,"passamani,e","killip,t",1985
962,"stohl,w","crow,mk",1985
963,"stohl,w","kunkel,hg",1985
964,"helzer,je","robins,ln",1985
965,"helzer,je","taylor,jr",1985
966,"helzer,je","carey,k",1985
967,"helzer,je","miller,rh",1985
968,"helzer,je","combsorme,t",1985
969,"helzer,je","farmer,a",1985
970,"goldenberg,dl","weber,al",1985
971,"goldenberg,dl","mark,ej",1985
972,"goldenberg,dl","ogara,pt",1985
973,"goldenberg,dl","goodman,ml",1985
974,"goldenberg,dl","wojno,wc",1985
975,"vazquezseoane,p","windom,r",1985
976,"vazquezseoane,p","pearson,ha",1985
977,"umetsu,dt","ambrosino,dm",1985
978,"umetsu,dt","quinti,i",1985
979,"umetsu,dt","siber,gr",1985
980,"umetsu,dt","geha,rs",1985
981,"jarow,jp","budin,re",1985
982,"jarow,jp","dym,m",1985
983,"jarow,jp","zirkin,br",1985
984,"jarow,jp","noren,s",1985
985,"jarow,jp","marshall,ff",1985
986,"stagno,s","whitley,rj",1985
987,"nishimura,ra","mcgoon,md",1985
988,"nishimura,ra","shub,c",1985
989,"nishimura,ra","miller,fa",1985
990,"nishimura,ra","ilstrup,dm",1985
991,"nishimura,ra","tajik,aj",1985
992,"farrell,g","prendergast,d",1985
993,"farrell,g","murray,m",1985
994,"muller,je","stone,ph",1985
995,"muller,je","turi,zg",1985
996,"muller,je","rutherford,jd",1985
997,"muller,je","czeisler,ca",1985
998,"muller,je","parker,c",1985
999,"muller,je","poole,wk",1985
1000,"muller,je","passamani,e",1985
1001,"muller,je","roberts,r",1985
1002,"muller,je","robertson,t",1985
1003,"muller,je","sobel,be",1985
1004,"muller,je","willerson,jt",1985
1005,"muller,je","braunwald,e",1985
1006,"branch,dw","scott,jr",1985
1007,"branch,dw","kochenour,nk",1985
1008,"branch,dw","hershgold,e",1985
1009,"stagno,s","whitley,rj",1985
1010,"cairns,ja","gent,m",1985
1011,"cairns,ja","singer,j",1985
1012,"cairns,ja","finnie,kj",1985
1013,"cairns,ja","froggatt,gm",1985
1014,"cairns,ja","holder,da",1985
1015,"cairns,ja","jablonsky,g",1985
1016,"cairns,ja","kostuk,wj",1985
1017,"cairns,ja","melendez,lj",1985
1018,"cairns,ja","myers,mg",1985
1019,"cairns,ja","sackett,dl",1985
1020,"cairns,ja","sealey,bj",1985
1021,"cairns,ja","tanser,ph",1985
1022,"stricker,rb","abrams,di",1985
1023,"stricker,rb","corash,l",1985
1024,"stricker,rb","shuman,ma",1985
1025,"lipkin,m","newmark,h",1985
1026,"rand,li","krolewski,as",1985
1027,"rand,li","aiello,lm",1985
1028,"rand,li","warram,jh",1985
1029,"rand,li","baker,rs",1985
1030,"rand,li","maki,t",1985
1031,"podgor,mj","cassel,gh",1985
1032,"podgor,mj","kannel,wb",1985
1033,"pratt,cm","delclos,g",1985
1034,"pratt,cm","wierman,am",1985
1035,"pratt,cm","mahler,sa",1985
1036,"pratt,cm","seals,aa",1985
1037,"pratt,cm","leon,ca",1985
1038,"pratt,cm","young,jb",1985
1039,"pratt,cm","quinones,ma",1985
1040,"pratt,cm","roberts,r",1985
1041,"palmer,ep","guay,at",1985
1042,"rosenberg,sa","lotze,mt",1985
1043,"rosenberg,sa","muul,lm",1985
1044,"rosenberg,sa","leitman,s",1985
1045,"rosenberg,sa","chang,ae",1985
1046,"rosenberg,sa","ettinghausen,se",1985
1047,"rosenberg,sa","matory,yl",1985
1048,"rosenberg,sa","skibber,jm",1985
1049,"rosenberg,sa","shiloni,e",1985
1050,"rosenberg,sa","vetto,jt",1985
1051,"rosenberg,sa","seipp,ca",1985
1052,"rosenberg,sa","simpson,c",1985
1053,"rosenberg,sa","reichert,cm",1985
1054,"ho,dd","rota,tr",1985
1055,"ho,dd","schooley,rt",1985
1056,"ho,dd","kaplan,jc",1985
1057,"ho,dd","allan,jd",1985
1058,"ho,dd","groopman,je",1985
1059,"ho,dd","resnick,l",1985
1060,"ho,dd","felsenstein,d",1985
1061,"ho,dd","andrews,ca",1985
1062,"ho,dd","hirsch,ms",1985
1063,"rosenberg,l","kaufman,dw",1985
1064,"rosenberg,l","helmrich,sp",1985
1065,"rosenberg,l","shapiro,s",1985
1066,"lock,je","khalilullah,m",1985
1067,"lock,je","shrivastava,s",1985
1068,"lock,je","bahl,v",1985
1069,"lock,je","keane,jf",1985
1070,"keith,sn","bell,rm",1985
1071,"keith,sn","swanson,ag",1985
1072,"keith,sn","williams,ap",1985
1073,"grufferman,s","raabtraub,n",1985
1074,"grufferman,s","marvin,k",1985
1075,"grufferman,s","borowitz,mj",1985
1076,"grufferman,s","pagano,js",1985
1077,"hamsten,a","wiman,b",1985
1078,"hamsten,a","defaire,u",1985
1079,"hamsten,a","blomback,m",1985
1080,"greenspan,js","greenspan,d",1985
1081,"greenspan,js","lennette,et",1985
1082,"greenspan,js","abrams,di",1985
1083,"greenspan,js","conant,ma",1985
1084,"greenspan,js","petersen,v",1985
1085,"greenspan,js","freese,uk",1985
1086,"veith,r","galanello,r",1985
1087,"veith,r","papayannopoulou,t",1985
1088,"veith,r","stamatoyannopoulos,g",1985
1089,"sokol,rj","guggenheim,m",1985
1090,"sokol,rj","iannaccone,st",1985
1091,"sokol,rj","barkhaus,pe",1985
1092,"sokol,rj","miller,c",1985
1093,"sokol,rj","silverman,a",1985
1094,"sokol,rj","balistreri,wf",1985
1095,"sokol,rj","heubi,je",1985
1096,"francis,dp","petricciani,jc",1985
1097,"taguma,y","kitamoto,y",1985
1098,"taguma,y","futaki,g",1985
1099,"taguma,y","ueda,h",1985
1100,"taguma,y","monma,h",1985
1101,"taguma,y","ishizaki,m",1985
1102,"taguma,y","takahashi,h",1985
1103,"taguma,y","sekino,h",1985
1104,"taguma,y","sasaki,y",1985
1105,"davies,h","kitchman,r",1985
1106,"davies,h","gordon,i",1985
1107,"davies,h","helms,p",1985
1108,"goorin,am","abelson,ht",1985
1109,"goorin,am","frei,e",1985
1110,"huff,jc","golitz,le",1985
1111,"huff,jc","kunke,ks",1985
1112,"hirsch,ms","wormser,gp",1985
1113,"hirsch,ms","schooley,rt",1985
1114,"hirsch,ms","ho,dd",1985
1115,"hirsch,ms","felsenstein,d",1985
1116,"hirsch,ms","hopkins,cc",1985
1117,"hirsch,ms","joline,c",1985
1118,"hirsch,ms","duncanson,f",1985
1119,"hirsch,ms","sarngadharan,mg",1985
1120,"hirsch,ms","saxinger,c",1985
1121,"hirsch,ms","gallo,rc",1985
1122,"thorner,mo","reschke,j",1985
1123,"thorner,mo","chitwood,j",1985
1124,"thorner,mo","rogol,ad",1985
1125,"thorner,mo","furlanetto,r",1985
1126,"thorner,mo","rivier,j",1985
1127,"thorner,mo","vale,w",1985
1128,"thorner,mo","blizzard,rm",1985
1129,"melmed,s","ezrin,c",1985
1130,"melmed,s","kovacs,k",1985
1131,"melmed,s","goodman,rs",1985
1132,"melmed,s","frohman,la",1985
1133,"green,d","castaldi,pa",1985
1134,"crowley,wf","beardsworth,de",1985
1135,"crowley,wf","mansfield,mj",1985
1136,"crowley,wf","badger,tm",1985
1137,"crowley,wf","crawford,jd",1985
1138,"crowley,wf","crigler,jf",1985
1139,"crowley,wf","bode,hh",1985
1140,"crowley,wf","loughlin,js",1985
1141,"crowley,wf","kushner,dc",1985
1142,"crowley,wf","scully,re",1985
1143,"crowley,wf","hoffman,wh",1985
1144,"falchuk,kh","peterson,l",1985
1145,"falchuk,kh","mcneil,bj",1985
1146,"greene,mh","clark,wh",1985
1147,"greene,mh","tucker,ma",1985
1148,"greene,mh","elder,de",1985
1149,"greene,mh","kraemer,kh",1985
1150,"greene,mh","guerry,d",1985
1151,"greene,mh","witmer,wk",1985
1152,"greene,mh","thompson,j",1985
1153,"greene,mh","matozzo,i",1985
1154,"greene,mh","fraser,mc",1985
1155,"litsey,se","noonan,ja",1985
1156,"litsey,se","oconnor,wn",1985
1157,"litsey,se","cottrill,cm",1985
1158,"litsey,se","mitchell,b",1985
1159,"moertel,cg","fleming,tr",1985
1160,"moertel,cg","creagan,et",1985
1161,"moertel,cg","rubin,j",1985
1162,"moertel,cg","oconnell,mj",1985
1163,"moertel,cg","ames,mm",1985
1164,"dupont,wd","page,dl",1985
1165,"epler,gr","colby,tv",1985
1166,"epler,gr","mcloud,tc",1985
1167,"epler,gr","carrington,cb",1985
1168,"epler,gr","gaensler,ea",1985
1169,"maisel,as","motulsky,hj",1985
1170,"maisel,as","insel,pa",1985
1171,"kennedy,hl","whitlock,ja",1985
1172,"kennedy,hl","sprague,mk",1985
1173,"kennedy,hl","kennedy,lj",1985
1174,"kennedy,hl","buckingham,ta",1985
1175,"kennedy,hl","goldberg,rj",1985
1176,"white,wb","ballow,m",1985
1177,"julian,ba","quiggins,pa",1985
1178,"julian,ba","thompson,js",1985
1179,"julian,ba","woodford,sy",1985
1180,"julian,ba","gleason,k",1985
1181,"julian,ba","wyatt,rj",1985
1182,"hubbell,fa","greenfield,s",1985
1183,"hubbell,fa","tyler,jl",1985
1184,"hubbell,fa","chetty,k",1985
1185,"hubbell,fa","wyle,fa",1985
1186,"valenta,lj","sigel,mb",1985
1187,"valenta,lj","lesniak,ma",1985
1188,"valenta,lj","elias,an",1985
1189,"valenta,lj","lewis,uj",1985
1190,"valenta,lj","friesen,hg",1985
1191,"valenta,lj","kershnar,ak",1985
1192,"stefansson,k","dieperink,me",1985
1193,"stefansson,k","richman,dp",1985
1194,"stefansson,k","gomez,cm",1985
1195,"stefansson,k","marton,ls",1985
1196,"brechot,c","degos,f",1985
1197,"brechot,c","lugassy,c",1985
1198,"brechot,c","thiers,v",1985
1199,"brechot,c","zafrani,s",1985
1200,"brechot,c","franco,d",1985
1201,"brechot,c","bismuth,h",1985
1202,"brechot,c","trepo,c",1985
1203,"brechot,c","benhamou,jp",1985
1204,"brechot,c","wands,j",1985
1205,"brechot,c","isselbacher,k",1985
1206,"brechot,c","tiollais,p",1985
1207,"brechot,c","berthelot,p",1985
1208,"eaton,sb","konner,m",1985
1209,"perrine,sp","greene,mf",1985
1210,"perrine,sp","faller,dv",1985
1211,"habibi,b","basty,r",1985
1212,"habibi,b","chodez,s",1985
1213,"habibi,b","prunat,a",1985
1214,"boucher,ca","brewster,dc",1985
1215,"boucher,ca","darling,rc",1985
1216,"boucher,ca","okada,rd",1985
1217,"boucher,ca","strauss,hw",1985
1218,"boucher,ca","pohost,gm",1985
1219,"volanakis,je","barnum,sr",1985
1220,"volanakis,je","giddens,m",1985
1221,"volanakis,je","galla,jh",1985
1222,"fleming,dw","cochi,sl",1985
1223,"fleming,dw","macdonald,kl",1985
1224,"fleming,dw","brondum,j",1985
1225,"fleming,dw","hayes,ps",1985
1226,"fleming,dw","plikaytis,bd",1985
1227,"fleming,dw","holmes,mb",1985
1228,"fleming,dw","audurier,a",1985
1229,"fleming,dw","broome,cv",1985
1230,"fleming,dw","reingold,al",1985
1231,"batlle,dc","vonriotte,ab",1985
1232,"batlle,dc","gaviria,m",1985
1233,"batlle,dc","grupp,m",1985
1234,"burakoff,r","jessurun,j",1985
1235,"burakoff,r","ferrucci,jt",1985
1236,"burakoff,r","mark,ej",1985
1237,"burakoff,r","herrmann,hc",1985
1238,"burakoff,r","schapiro,rh",1985
1239,"burakoff,r","eckstein,mr",1985
1240,"arnaout,ma","hakim,rm",1985
1241,"arnaout,ma","todd,rf",1985
1242,"arnaout,ma","dana,n",1985
1243,"arnaout,ma","colten,hr",1985
1244,"carson,jl","collier,am",1985
1245,"carson,jl","hu,scs",1985
1246,"andress,dl","ott,sm",1985
1247,"andress,dl","maloney,na",1985
1248,"andress,dl","sherrard,dj",1985
1249,"evatt,bl","gomperts,ed",1985
1250,"evatt,bl","mcdougal,js",1985
1251,"evatt,bl","ramsey,rb",1985
1252,"landesman,sh","ginzburg,hm",1985
1253,"landesman,sh","weiss,sh",1985
1254,"shields,af","hackman,rc",1985
1255,"shields,af","fife,kh",1985
1256,"shields,af","corey,l",1985
1257,"shields,af","meyers,jd",1985
1258,"geha,rs","quinti,i",1985
1259,"geha,rs","austen,kf",1985
1260,"geha,rs","cicardi,m",1985
1261,"geha,rs","sheffer,a",1985
1262,"geha,rs","rosen,fs",1985
1263,"harvey,eb","boice,jd",1985
1264,"harvey,eb","honeyman,m",1985
1265,"harvey,eb","flannery,jt",1985
1266,"evans,rw","manninen,dl",1985
1267,"evans,rw","garrison,lp",1985
1268,"evans,rw","hart,lg",1985
1269,"evans,rw","blagg,cr",1985
1270,"evans,rw","gutman,ra",1985
1271,"evans,rw","hull,ar",1985
1272,"evans,rw","lowrie,eg",1985
1273,"obrien,rl","haller,mj",1985
1274,"anderson,gf","schramm,cj",1985
1275,"anderson,gf","rapoza,cr",1985
1276,"anderson,gf","renn,sc",1985
1277,"anderson,gf","pillari,gd",1985
1278,"buehler,jw","smith,lf",1985
1279,"buehler,jw","wallace,em",1985
1280,"buehler,jw","heath,cw",1985
1281,"buehler,jw","kusiak,r",1985
1282,"buehler,jw","herndon,jl",1985
1283,"gersh,bj","kronmal,ra",1985
1284,"gersh,bj","schaff,hv",1985
1285,"gersh,bj","frye,rl",1985
1286,"gersh,bj","ryan,tj",1985
1287,"gersh,bj","mock,mb",1985
1288,"gersh,bj","myers,wo",1985
