,s,e,t
12302,"frommel,d","questiaux,e",1984
12303,"frommel,d","schwarzenberg,l",1984
12304,"spahn,dr","schoenrath,felix",2019
12305,"spahn,dr","spahn,gabrielah.",2019
12306,"spahn,dr","seifert,burkhardt",2019
12307,"spahn,dr","stein,philipp",2019
12308,"spahn,dr","theusinger,oliverm.",2019
12309,"spahn,dr","kaserer,alexander",2019
12310,"spahn,dr","hegemann,inga",2019
12311,"spahn,dr","hofmann,axel",2019
12312,"spahn,dr","maisano,francesco",2019
12313,"spahn,dr","falk,volkmar",2019
12314,"pearse,rm","stephens,tim",2019
12315,"pearse,rm","martin,graham",2019
12316,"pearse,rm","kahan,brennanc.",2019
12317,"pearse,rm","thomson,ann",2019
12318,"pearse,rm","rivett,kate",2019
12319,"pearse,rm","wells,duncan",2019
12320,"pearse,rm","richardson,gerry",2019
12321,"pearse,rm","kerry,sally",2019
12322,"pearse,rm","bion,julian",2019
12323,"pearse,rm","pearse,rupertm.",2019
12324,"chu,dk","wood,roberta.",2019
12325,"chu,dk","french,shannon",2019
12326,"chu,dk","fiocchi,alessandro",2019
12327,"chu,dk","jordana,manel",2019
12328,"chu,dk","waserman,susan",2019
12329,"chu,dk","brozek,janl.",2019
12330,"chu,dk","schuenemann,holgerj.",2019
12331,"dieleman,jl","cowling,krycia",2019
12332,"dieleman,jl","micah,angelae.",2019
12333,"dieleman,jl","chapin,abigail",2019
12334,"dieleman,jl","chen,catherines.",2019
12335,"dieleman,jl","ikilezi,gloria",2019
12336,"dieleman,jl","sadat,nafis",2019
12337,"dieleman,jl","tsakalos,golsum",2019
12338,"dieleman,jl","wu,junjie",2019
12339,"dieleman,jl","younker,theodore",2019
12340,"dieleman,jl","zhao,yingxi",2019
12341,"dieleman,jl","zlavog,biancas.",2019
12342,"dieleman,jl","abbafati,cristiana",2019
12343,"dieleman,jl","ahmed,anware.",2019
12344,"dieleman,jl","alam,khurshid",2019
12345,"dieleman,jl","alipour,vahid",2019
12346,"dieleman,jl","aljunid,syedmohamed",2019
12347,"dieleman,jl","almalki,mohammedj.",2019
12348,"dieleman,jl","alvis-guzman,nelson",2019
12349,"dieleman,jl","ammar,walid",2019
12350,"dieleman,jl","andrei,catalinaliliana",2019
12351,"dieleman,jl","anjomshoa,mina",2019
12352,"dieleman,jl","antonio,carlabelardot.",2019
12353,"dieleman,jl","arabloo,jalal",2019
12354,"dieleman,jl","aremu,olatunde",2019
12355,"dieleman,jl","ausloos,marcel",2019
12356,"dieleman,jl","avila-burgos,leticia",2019
12357,"dieleman,jl","awasthi,ashish",2019
12358,"dieleman,jl","ayanore,martinamogre",2019
12359,"dieleman,jl","azari,samad",2019
12360,"dieleman,jl","azzopardi-muscat,natasha",2019
12361,"dieleman,jl","bagherzadeh,mojtaba",2019
12362,"dieleman,jl","baernighausen,tillwinfried",2019
12363,"dieleman,jl","baune,bernhardt.",2019
12364,"dieleman,jl","bayati,mohsen",2019
12365,"dieleman,jl","belay,yaredbelete",2019
12366,"dieleman,jl","belay,yihalemabebe",2019
12367,"dieleman,jl","belete,habte",2019
12368,"dieleman,jl","berbada,dessalegnajema",2019
12369,"dieleman,jl","berman,adame.",2019
12370,"dieleman,jl","beuran,mircea",2019
12371,"dieleman,jl","bijani,ali",2019
12372,"dieleman,jl","busse,reinhard",2019
12373,"dieleman,jl","cahuana-hurtado,lucero",2019
12374,"dieleman,jl","albertocamera,luis",2019
12375,"dieleman,jl","catala-lopez,ferran",2019
12376,"dieleman,jl","chauhan,balgovind",2019
12377,"dieleman,jl","constantin,maria-magdalena",2019
12378,"dieleman,jl","crowe,christopherstephen",2019
12379,"dieleman,jl","cucu,alexandra",2019
12380,"dieleman,jl","dalal,koustuv",2019
12381,"dieleman,jl","deneve,jan-walter",2019
12382,"dieleman,jl","deipatine,selina",2019
12383,"dieleman,jl","demeke,felekemekonnen",2019
12384,"dieleman,jl",huyenphucdo,2019
12385,"dieleman,jl","dubey,manisha",2019
12386,"dieleman,jl","eltantawi,maha",2019
12387,"dieleman,jl","eskandarieh,sharareh",2019
12388,"dieleman,jl","esmaeili,reza",2019
12389,"dieleman,jl","fakhar,mandi",2019
12390,"dieleman,jl","fazaeli,aliakbar",2019
12391,"dieleman,jl","fischer,florian",2019
12392,"dieleman,jl","foigt,nataliyaa.",2019
12393,"dieleman,jl","fukumoto,takeshi",2019
12394,"dieleman,jl","fullman,nancy",2019
12395,"dieleman,jl","galan,adriana",2019
12396,"dieleman,jl","gamkrelidze,amiran",2019
12397,"dieleman,jl","gezae,kebedeembaye",2019
12398,"dieleman,jl","ghajar,alireza",2019
12399,"dieleman,jl","ghashghaee,ahmad",2019
12400,"dieleman,jl","goginashvili,ketevan",2019
12401,"dieleman,jl","haakenstad,annie",2019
12402,"dieleman,jl","bidgoli,hassanhaghparast",2019
12403,"dieleman,jl","hamidi,samer",2019
12404,"dieleman,jl","harb,hildal.",2019
12405,"dieleman,jl","hasanpoor,edris",2019
12406,"dieleman,jl","hassen,hamidyimam",2019
12407,"dieleman,jl","hay,simon,i",2019
12408,"dieleman,jl","hendrie,delia",2019
12409,"dieleman,jl","henok,andualem",2019
12410,"dieleman,jl","heredia-pi,ileana",2019
12411,"dieleman,jl","herteliu,claudiu",2019
12412,"dieleman,jl","hoang,chilinh",2019
12413,"dieleman,jl","hole,michaelk.",2019
12414,"dieleman,jl","rad,enayatollahhomaie",2019
12415,"dieleman,jl","hossain,naznin",2019
12416,"dieleman,jl","hosseinzadeh,mehdi",2019
12417,"dieleman,jl","hostiuc,sorin",2019
12418,"dieleman,jl","ilesanmi,olayinkastephen",2019
12419,"dieleman,jl","irvani,seyedsinanaghibi",2019
12420,"dieleman,jl","jakovljevic,mihajlo",2019
12421,"dieleman,jl","jalali,amir",2019
12422,"dieleman,jl","james,spencerl.",2019
12423,"dieleman,jl","jonas,jostb.",2019
12424,"dieleman,jl","jurisson,mikk",2019
12425,"dieleman,jl","kadel,rajendra",2019
12426,"dieleman,jl","matin,behzadkarami",2019
12427,"dieleman,jl","kasaeian,amir",2019
12428,"dieleman,jl","kasaye,habtanutkebebe",2019
12429,"dieleman,jl","kassaw,mesfinwudu",2019
12430,"dieleman,jl","karyani,alikazemi",2019
12431,"dieleman,jl","khabiri,roghayeh",2019
12432,"dieleman,jl","khan,junaid",2019
12433,"dieleman,jl","khan,mdnuruzzaman",2019
12434,"dieleman,jl","khang,young-ho",2019
12435,"dieleman,jl","kisa,adnan",2019
12436,"dieleman,jl","kissimova-skarbek,katarzyna",2019
12437,"dieleman,jl","kohler,stefan",2019
12438,"dieleman,jl","koyanagi,ai",2019
12439,"dieleman,jl","krohn,kristopherj.",2019
12440,"dieleman,jl","leung,ricky",2019
12441,"dieleman,jl","lim,lee-ling",2019
12442,"dieleman,jl","lorkowski,stefan",2019
12443,"dieleman,jl","majeed,azeem",2019
12444,"dieleman,jl","malekzadeh,reza",2019
12445,"dieleman,jl","mansourian,morten",2019
12446,"dieleman,jl","mantovani,lorenzogiovanni",2019
12447,"dieleman,jl","massenburg,benjaminballard",2019
12448,"dieleman,jl","mckee,martin",2019
12449,"dieleman,jl","mehta,varshil",2019
12450,"dieleman,jl","meretoja,atte",2019
12451,"dieleman,jl","meretoja,tuomoj.",2019
12452,"dieleman,jl","kostova,nedamilevska",2019
12453,"dieleman,jl","miller,tedr.",2019
12454,"dieleman,jl","mirrakhimov,erkinm.",2019
12455,"dieleman,jl","mohajer,bahram",2019
12456,"dieleman,jl","darwesh,asomohammad",2019
12457,"dieleman,jl","mohammed,shafiu",2019
12458,"dieleman,jl","mohebi,farnam",2019
12459,"dieleman,jl","mokdad,alih.",2019
12460,"dieleman,jl","morrison,shanedouglas",2019
12461,"dieleman,jl","mousavi,seyyedmeysam",2019
12462,"dieleman,jl","muthupandian,saravanan",2019
12463,"dieleman,jl","nagarajan,ahamarshanjayaraman",2019
12464,"dieleman,jl","nangia,vinay",2019
12465,"dieleman,jl",cuongtatnguyen,2019
12466,"dieleman,jl",huonglanthinguyen,2019
12467,"dieleman,jl",sonhoangnguyen,2019
12468,"dieleman,jl","nosratnejad,shirin",2019
12469,"dieleman,jl","oladimeji,olanrewajti",2019
12470,"dieleman,jl","olgiati,stefano",2019
12471,"dieleman,jl","olusanya,jacobolusegun",2019
12472,"dieleman,jl","onwujekwe,obinnae.",2019
12473,"dieleman,jl","otstavnov,stanislavs.",2019
12474,"dieleman,jl","pana,adrian",2019
12475,"dieleman,jl","pereira,davidm.",2019
12476,"dieleman,jl","piroozi,bakhtiar",2019
12477,"dieleman,jl","prada,sergio,i",2019
12478,"dieleman,jl","qorbani,mostafa",2019
12479,"dieleman,jl","rabiee,mohammad",2019
12480,"dieleman,jl","rabiee,navid",2019
12481,"dieleman,jl","rafiei,alireza",2019
12482,"dieleman,jl","rahim,fakher",2019
12483,"dieleman,jl","rahimi-mcwaghar,vafa",2019
12484,"dieleman,jl","ram,usha",2019
12485,"dieleman,jl","ranabhat,chhabilal",2019
12486,"dieleman,jl","ranta,anna",2019
12487,"dieleman,jl","rawaf,davidlaith",2019
12488,"dieleman,jl","rawaf,salman",2019
12489,"dieleman,jl","rezaei,satar",2019
12490,"dieleman,jl","roro,eliasmerdassa",2019
12491,"dieleman,jl","rostami,ali",2019
12492,"dieleman,jl","rubino,salvatore",2019
12493,"dieleman,jl","salahshoor,mohamadreza",2019
12494,"dieleman,jl","samy,abdallahm.",2019
12495,"dieleman,jl","sanabria,juan",2019
12496,"dieleman,jl","santos,joaovasco",2019
12497,"dieleman,jl","milicevic,milenam.sanrric",2019
12498,"dieleman,jl","saojose,brunopiassi",2019
12499,"dieleman,jl","savic,miloje",2019
12500,"dieleman,jl","schwendicke,falk",2019
12501,"dieleman,jl","sepanlou,sadafg.",2019
12502,"dieleman,jl","sepehrimanesh,masood",2019
12503,"dieleman,jl","sheikh,aziz",2019
12504,"dieleman,jl","shrime,markg.",2019
12505,"dieleman,jl","sisay,solomon",2019
12506,"dieleman,jl","soltani,shahin",2019
12507,"dieleman,jl","soofi,moslem",2019
12508,"dieleman,jl","srinivasan,vinay",2019
12509,"dieleman,jl","tabares-seisdedos,rafael",2019
12510,"dieleman,jl","torre,anna",2019
12511,"dieleman,jl","tovani-palone,marcosroberto",2019
12512,"dieleman,jl",bachxuantran,2019
12513,"dieleman,jl",khanhbaotran,2019
12514,"dieleman,jl","undurraga,eduardoa.",2019
12515,"dieleman,jl","valdez,pascualr.",2019
12516,"dieleman,jl","vanboven,jobf.m.",2019
12517,"dieleman,jl","vargas,veronica",2019
12518,"dieleman,jl","veisani,yousef",2019
12519,"dieleman,jl","violante,francescos.",2019
12520,"dieleman,jl","vladimirov,sergeykonstantinovitch",2019
12521,"dieleman,jl","vlassov,vasily",2019
12522,"dieleman,jl","vollmer,sebastian",2019
12523,"dieleman,jl",giangthuvu,2019
12524,"dieleman,jl","wolfe,charlesd.a.",2019
12525,"dieleman,jl","yonemoto,naohiro",2019
12526,"dieleman,jl","younis,mustafaz.",2019
12527,"dieleman,jl","yousefifard,mahmoud",2019
12528,"dieleman,jl","binzaman,sojib",2019
12529,"dieleman,jl","zangeneh,alireza",2019
12530,"dieleman,jl","zegeye,eliasasfaw",2019
12531,"dieleman,jl","ziapour,arash",2019
12532,"dieleman,jl","chew,adrienne",2019
12533,"dieleman,jl","murray,christopherj.l.",2019
12534,"dieleman,jl","dieleman,josephl.",2019
12535,"stephenson,j","vogel,christina",2019
12536,"stephenson,j","hall,jennifer",2019
12537,"stephenson,j","hutchinson,jayne",2019
12538,"stephenson,j","mann,sue",2019
12539,"stephenson,j","duncan,helen",2019
12540,"stephenson,j","woods-townsend,kathryn",2019
12541,"stephenson,j","delusignan,simon",2019
12542,"stephenson,j","poston,lucilla",2019
12543,"stephenson,j","cade,janet",2019
12544,"stephenson,j","godfrey,keith",2019
12545,"stephenson,j","hanson,mark",2019
12546,"stephenson,j","barrett,geraldine",2019
12547,"stephenson,j","barker,mary",2019
12548,"stephenson,j","conti,gabriella",2019
12549,"stephenson,j","shannon,geordan",2019
12550,"stephenson,j","colbourn,tim",2019
12551,"appleton,re","rainford,naomie.a.",2019
12552,"appleton,re","gamble,carrol",2019
12553,"appleton,re","messahel,shrouk",2019
12554,"appleton,re","humphreys,amy",2019
12555,"appleton,re","hickey,helen",2019
12556,"appleton,re","woolfall,kerry",2019
12557,"appleton,re","roper,louise",2019
12558,"appleton,re","noblet,joanne",2019
12559,"appleton,re","lee,elizabethd.",2019
12560,"appleton,re","potter,sarah",2019
12561,"appleton,re","tate,paul",2019
12562,"appleton,re","iyer,anand",2019
12563,"appleton,re","evans,vicki",2019
12564,"appleton,re","appleton,richarde.",2019
12565,"dalziel,sr","borland,meredithl.",2019
12566,"dalziel,sr","furyk,jeremy",2019
12567,"dalziel,sr","bonisch,megan",2019
12568,"dalziel,sr","neutze,jocelyn",2019
12569,"dalziel,sr","donath,susan",2019
12570,"dalziel,sr","francis,katel.",2019
12571,"dalziel,sr","sharpe,cynthia",2019
12572,"dalziel,sr","harvey,a.simon",2019
12573,"dalziel,sr","davidson,andrew",2019
12574,"dalziel,sr","craig,simon",2019
12575,"dalziel,sr","phillips,natalie",2019
12576,"dalziel,sr","george,shane",2019
12577,"dalziel,sr","rao,arjun",2019
12578,"dalziel,sr","cheng,nicholas",2019
12579,"dalziel,sr","zhang,michael",2019
12580,"dalziel,sr","kochar,amit",2019
12581,"dalziel,sr","brabyn,christine",2019
12582,"dalziel,sr","oakley,ed",2019
12583,"dalziel,sr","babl,franze.",2019
12584,"hammitt,ll","etyang,anthonyo.",2019
12585,"hammitt,ll","morpeth,susanc.",2019
12586,"hammitt,ll","ojal,john",2019
12587,"hammitt,ll","mutuku,alex",2019
12588,"hammitt,ll","mturi,neema",2019
12589,"hammitt,ll","moisi,jenniferc.",2019
12590,"hammitt,ll","adetifa,ifedayom.",2019
12591,"hammitt,ll","karani,angela",2019
12592,"hammitt,ll","akech,donaldo.",2019
12593,"hammitt,ll","otiende,mark",2019
12594,"hammitt,ll","bwanaali,tahreni",2019
12595,"hammitt,ll","wafula,jackline",2019
12596,"hammitt,ll","mataza,christine",2019
12597,"hammitt,ll","mumbo,edward",2019
12598,"hammitt,ll","tabu,collins",2019
12599,"hammitt,ll","knoll,mariadeloria",2019
12600,"hammitt,ll","bauni,evasius",2019
12601,"hammitt,ll","marsh,kevin",2019
12602,"hammitt,ll","williams,thomasn.",2019
12603,"hammitt,ll","kamau,tatu",2019
12604,"hammitt,ll","sharif,shahnaazk.",2019
12605,"hammitt,ll","levine,orins.",2019
12606,"hammitt,ll","scott,j.anthonyg.",2019
12607,"mcevoy,jw","mccarthy,cianp.",2019
12608,"mcevoy,jw","vaduganathan,muthiah",2019
12609,"mcevoy,jw","bhatt,deepakl.",2019
12610,"mcevoy,jw","wood,davida.",2019
12611,"mcevoy,jw","cleland,johng.f.",2019
12612,"mcevoy,jw","blumenthal,rogers.",2019
12613,"mcevoy,jw","mcevoy,johnw.",2019
12614,"khullar,d","chokshi,davea.",2019
12615,"pullan,rl","halliday,katherinee.",2019
12616,"pullan,rl","oswald,williame.",2019
12617,"pullan,rl","mcharo,carlos",2019
12618,"pullan,rl","beaumont,emma",2019
12619,"pullan,rl","kepha,stella",2019
12620,"pullan,rl","witek-mcmanus,stefan",2019
12621,"pullan,rl","gichuki,paulm.",2019
12622,"pullan,rl","allen,elizabeth",2019
12623,"pullan,rl","drake,tom",2019
12624,"pullan,rl","pitt,catherine",2019
12625,"pullan,rl","matendechero,sultanih.",2019
12626,"pullan,rl","gwayi-chore,marie-claire",2019
12627,"pullan,rl","anderson,roym.",2019
12628,"pullan,rl","njenga,sammym.",2019
12629,"pullan,rl","brooker,simonj.",2019
12630,"pullan,rl","mwandawiro,charless.",2019
12631,"palma,da","olson,robert",2019
12632,"palma,da","harrow,stephen",2019
12633,"palma,da","gaede,stewart",2019
12634,"palma,da","louie,alexanderv.",2019
12635,"palma,da","haasbeek,cornelis",2019
12636,"palma,da","mulroy,liam",2019
12637,"palma,da","lock,michael",2019
12638,"palma,da","rodrigues,georgeb.",2019
12639,"palma,da","yaremko,brianp.",2019
12640,"palma,da","schellenberg,devin",2019
12641,"palma,da","ahmad,belal",2019
12642,"palma,da","griffioen,gwendolyn",2019
12643,"palma,da","senthi,sashendra",2019
12644,"palma,da","swaminath,anand",2019
12645,"palma,da","kopek,neil",2019
12646,"palma,da","liu,mitchell",2019
12647,"palma,da","moore,karen",2019
12648,"palma,da","currie,suzanne",2019
12649,"palma,da","bauman,glenns.",2019
12650,"palma,da","warner,andrew",2019
12651,"palma,da","senan,suresh",2019
12652,"chatzikyrkou,c scurt,fg","ewert,lara",2019
12653,"chatzikyrkou,c scurt,fg","mertens,peterr.",2019
12654,"chatzikyrkou,c scurt,fg","haller,hermann",2019
12655,"chatzikyrkou,c scurt,fg","schmidt,bernhardm.w.",2019
12656,"chatzikyrkou,c scurt,fg","chatzikyrkou,christos",2019
12657,"zumla,a","steffen,robert",2019
12658,"zumla,a","white,paul",2019
12659,"zumla,a","dar,osman",2019
12660,"zumla,a","azhar,esami.",2019
12661,"zumla,a","sharma,avinash",2019
12662,"zumla,a","zumla,alimuddin",2019
12663,"ang,m","aliodelbarrio,jorgel.",2019
12664,"ang,m","wilkins,mark",2019
12665,"ang,m","cochener,beatrice",2019
12666,"ang,m","ang,marcus",2019
12667,"heerspink,hjl","parving,hans-henrik",2019
12668,"heerspink,hjl","andress,dennisl.",2019
12669,"heerspink,hjl","bakris,george",2019
12670,"heerspink,hjl","correa-rotter,ricardo",2019
12671,"heerspink,hjl","hou,fan-fan",2019
12672,"heerspink,hjl","kitzman,dalanew.",2019
12673,"heerspink,hjl","kohan,donald",2019
12674,"heerspink,hjl","makino,hirofumi",2019
12675,"heerspink,hjl","mcmurray,johnj.v.",2019
12676,"heerspink,hjl","melnick,joelz.",2019
12677,"heerspink,hjl","miller,michaelg.",2019
12678,"heerspink,hjl","pergola,pabloe.",2019
12679,"heerspink,hjl","perkovic,vlado",2019
12680,"heerspink,hjl","tobe,sheldon",2019
12681,"heerspink,hjl","yi,tingting",2019
12682,"heerspink,hjl","wigderson,melissa",2019
12683,"heerspink,hjl","dezeeuw,dick",2019
12684,"al-batran,se","homann,nils",2019
12685,"al-batran,se","pauligk,claudia",2019
12686,"al-batran,se","goetze,thorsteno.",2019
12687,"al-batran,se","meiler,johannes",2019
12688,"al-batran,se","kasper,stefan",2019
12689,"al-batran,se","kopp,hans-georg",2019
12690,"al-batran,se","mayer,frank",2019
12691,"al-batran,se","haag,georgmartin",2019
12692,"al-batran,se","luley,kim",2019
12693,"al-batran,se","lindig,udo",2019
12694,"al-batran,se","schmiegel,wolff",2019
12695,"al-batran,se","pohl,michael",2019
12696,"al-batran,se","stoehlmacher,jan",2019
12697,"al-batran,se","folprecht,gunnar",2019
12698,"al-batran,se","probst,stephan",2019
12699,"al-batran,se","prasnikar,nicole",2019
12700,"al-batran,se","fischbach,wolfgang",2019
12701,"al-batran,se","mahlberg,rolf",2019
12702,"al-batran,se","trojan,joerg",2019
12703,"al-batran,se","koenigsmann,michael",2019
12704,"al-batran,se","martens,uwem.",2019
12705,"al-batran,se","thuss-patience,peter",2019
12706,"al-batran,se","egger,matthias",2019
12707,"al-batran,se","block,andreas",2019
12708,"al-batran,se","heinemann,volker",2019
12709,"al-batran,se","illerhaus,gerald",2019
12710,"al-batran,se","moehler,markus",2019
12711,"al-batran,se","schenk,michael",2019
12712,"al-batran,se","kullmann,frank",2019
12713,"al-batran,se","behringer,dirkm.",2019
12714,"al-batran,se","heike,michael",2019
12715,"al-batran,se","pink,daniel",2019
12716,"al-batran,se","teschendorf,christian",2019
12717,"al-batran,se","loehr,carmen",2019
12718,"al-batran,se","bernhard,helga",2019
12719,"al-batran,se","schuch,gunter",2019
12720,"al-batran,se","rethwisch,volker",2019
12721,"al-batran,se","vonweikersthal,ludwigfischer",2019
12722,"al-batran,se","hartmann,joergt.",2019
12723,"al-batran,se","kneba,michael",2019
12724,"al-batran,se","daum,severin",2019
12725,"al-batran,se","schulmann,karsten",2019
12726,"al-batran,se","weniger,joerg",2019
12727,"al-batran,se","belle,sebastian",2019
12728,"al-batran,se","gaiser,timo",2019
12729,"al-batran,se","oduncu,fuats.",2019
12730,"al-batran,se","guentner,martina",2019
12731,"al-batran,se","hozaeel,wael",2019
12732,"al-batran,se","reichart,alexander",2019
12733,"al-batran,se","jaeger,elke",2019
12734,"al-batran,se","kraus,thomas",2019
12735,"al-batran,se","moenig,stefan",2019
12736,"al-batran,se","bechstein,wolfo.",2019
12737,"al-batran,se","schuler,martin",2019
12738,"al-batran,se","schmalenberg,harald",2019
12739,"al-batran,se","hofheinz,ralfd.",2019
12740,"murray,cjl","sur,patrickjohn",2019
12741,"murray,cjl","fay,kairstena.",2019
12742,"murray,cjl","cornaby,leslie",2019
12743,"murray,cjl","ferrara,giannina",2019
12744,"murray,cjl","salama,josephs.",2019
12745,"murray,cjl","mullany,erinc.",2019
12746,"murray,cjl","abate,kalkidanhassen",2019
12747,"murray,cjl","abbafati,cristiana",2019
12748,"murray,cjl","abebe,zegeye",2019
12749,"murray,cjl","afarideh,mohsen",2019
12750,"murray,cjl","aggarwal,anju",2019
12751,"murray,cjl","agrawal,sutapa",2019
12752,"murray,cjl","akinyemiju,tomi",2019
12753,"murray,cjl","alahdab,fares",2019
12754,"murray,cjl","bacha,umar",2019
12755,"murray,cjl","bachman,victoriaf.",2019
12756,"murray,cjl","badali,hamid",2019
